branch_id,invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,total_sales
7,MJ250053,C300053,Male,35,Shoes,4,450000.00,Cash,2025-02-11,,1800000.00
7,MJ250054,C300054,Male,26,Books,1,70000.00,Credit Card,2025-02-16,,70000.00
7,MJ250055,C300055,Female,66,Cosmetics,4,70000.00,Credit Card,2025-02-21,,280000.00
7,MJ250056,C300056,Male,66,Cosmetics,9,20000.00,Cash,2025-02-26,,180000.00
7,MJ250057,C300057,Female,31,Souvenir,2,45000.00,Credit Card,2025-02-03,,90000.00
7,MJ250058,C300058,Female,49,Food & Beverage,6,5000000.00,Credit Card,2025-02-08,,30000000.00
7,MJ250059,C300059,Male,57,Food & Beverage,6,2800000.00,Debit Card,2025-02-13,,16800000.00
7,MJ250060,C300060,Female,38,Cosmetics,9,125000.00,Cash,2025-02-18,,1125000.00
7,MJ250061,C300061,Female,20,Cosmetics,8,450000.00,Cash,2025-02-23,,3600000.00
7,MJ250062,C300062,Male,66,Books,3,45000.00,Debit Card,2025-02-28,,135000.00
7,MJ250063,C300063,Male,48,Technology,5,70000.00,Debit Card,2025-02-05,,350000.00
7,MJ250064,C300064,Female,67,Souvenir,10,45000.00,Debit Card,2025-02-10,,450000.00
7,MJ250065,C300065,Female,29,Clothing,3,45000.00,Cash,2025-02-15,,135000.00
7,MJ250066,C300066,Male,55,Books,10,450000.00,Cash,2025-02-20,,4500000.00
7,MJ250067,C300067,Male,64,Shoes,1,220000.00,Cash,2025-02-25,,220000.00
7,MJ250068,C300068,Male,18,Toys,5,450000.00,Cash,2025-02-02,,2250000.00
7,MJ250069,C300069,Male,56,Books,2,5000000.00,Debit Card,2025-02-07,,10000000.00
7,MJ250070,C300070,Female,60,Souvenir,3,2800000.00,Cash,2025-02-12,,8400000.00
7,MJ250071,C300071,Male,25,Toys,5,125000.00,Cash,2025-02-17,,625000.00
7,MJ250072,C300072,Male,65,Shoes,3,5000000.00,Cash,2025-02-22,,15000000.00
7,MJ250073,C300073,Male,38,Cosmetics,2,70000.00,Cash,2025-02-27,,140000.00
7,MJ250074,C300074,Male,43,Toys,9,850000.00,Credit Card,2025-02-04,,7650000.00
7,MJ250075,C300075,Male,30,Books,5,125000.00,Debit Card,2025-02-09,,625000.00
7,MJ250076,C300076,Female,27,Clothing,1,70000.00,Credit Card,2025-02-14,,70000.00
7,MJ250077,C300077,Female,48,Cosmetics,7,1500000.00,Debit Card,2025-02-19,,10500000.00
7,MJ250078,C300078,Female,35,Books,5,70000.00,Cash,2025-02-24,,350000.00
7,MJ250079,C300079,Male,40,Shoes,10,2800000.00,Credit Card,2025-02-01,,28000000.00
7,MJ250080,C300080,Female,53,Food & Beverage,8,1500000.00,Credit Card,2025-02-06,,12000000.00
7,MJ250081,C300081,Male,61,Cosmetics,8,125000.00,Debit Card,2025-02-11,,1000000.00
7,MJ250082,C300082,Female,20,Food & Beverage,1,220000.00,Debit Card,2025-02-16,,220000.00
7,MJ250083,C300083,Male,37,Clothing,7,70000.00,Debit Card,2025-02-21,,490000.00
7,MJ250084,C300084,Female,46,Clothing,5,450000.00,Cash,2025-02-26,,2250000.00
7,MJ250085,C300085,Male,48,Souvenir,8,2800000.00,Debit Card,2025-02-03,,22400000.00
7,MJ250086,C300086,Female,61,Souvenir,2,70000.00,Cash,2025-02-08,,140000.00
7,MJ250087,C300087,Male,61,Shoes,10,5000000.00,Debit Card,2025-02-13,,50000000.00
7,MJ250088,C300088,Female,29,Souvenir,9,5000000.00,Debit Card,2025-02-18,,45000000.00
7,MJ250089,C300089,Male,50,Technology,4,450000.00,Credit Card,2025-02-23,,1800000.00
7,MJ250090,C300090,Male,61,Books,7,5000000.00,Debit Card,2025-02-28,,35000000.00
7,MJ250091,C300091,Female,59,Technology,6,5000000.00,Cash,2025-02-05,,30000000.00
7,MJ250092,C300092,Male,20,Shoes,8,1500000.00,Credit Card,2025-02-10,,12000000.00
7,MJ250093,C300093,Male,47,Books,9,20000.00,Credit Card,2025-02-15,,180000.00
7,MJ250094,C300094,Female,39,Toys,4,45000.00,Debit Card,2025-02-20,,180000.00
7,MJ250095,C300095,Female,64,Cosmetics,1,450000.00,Debit Card,2025-02-25,,450000.00
7,MJ250096,C300096,Female,34,Food & Beverage,4,70000.00,Debit Card,2025-02-02,,280000.00
7,MJ250097,C300097,Male,43,Food & Beverage,9,1500000.00,Debit Card,2025-02-07,,13500000.00
7,MJ250098,C300098,Female,34,Food & Beverage,10,1500000.00,Cash,2025-02-12,,15000000.00
7,MJ250099,C300099,Female,34,Technology,9,125000.00,Credit Card,2025-02-17,,1125000.00
7,MJ250100,C300100,Male,43,Cosmetics,7,1500000.00,Credit Card,2025-02-22,,10500000.00
7,MJ250101,C300101,Female,44,Books,8,70000.00,Credit Card,2025-03-01,,560000.00
7,MJ250102,C300102,Male,21,Souvenir,1,2800000.00,Debit Card,2025-03-06,,2800000.00
7,MJ250103,C300103,Female,62,Food & Beverage,1,70000.00,Cash,2025-03-11,,70000.00
7,MJ250104,C300104,Female,68,Shoes,5,450000.00,Cash,2025-03-16,,2250000.00
7,MJ250105,C300105,Male,53,Shoes,5,2800000.00,Debit Card,2025-03-21,,14000000.00
7,MJ250106,C300106,Female,26,Technology,10,450000.00,Credit Card,2025-03-26,,4500000.00
7,MJ250107,C300107,Male,49,Souvenir,7,220000.00,Debit Card,2025-03-03,,1540000.00
7,MJ250108,C300108,Female,22,Toys,10,45000.00,Debit Card,2025-03-08,,450000.00
7,MJ250109,C300109,Female,66,Clothing,3,70000.00,Credit Card,2025-03-13,,210000.00
7,MJ250110,C300110,Male,53,Clothing,7,5000000.00,Cash,2025-03-18,,35000000.00
7,MJ250111,C300111,Male,21,Clothing,3,2800000.00,Cash,2025-03-23,,8400000.00
7,MJ250112,C300112,Male,18,Cosmetics,6,20000.00,Credit Card,2025-03-28,,120000.00
7,MJ250113,C300113,Female,46,Cosmetics,10,125000.00,Debit Card,2025-03-05,,1250000.00
7,MJ250114,C300114,Female,33,Toys,4,20000.00,Debit Card,2025-03-10,,80000.00
7,MJ250115,C300115,Male,41,Souvenir,6,20000.00,Credit Card,2025-03-15,,120000.00
7,MJ250116,C300116,Female,59,Clothing,4,20000.00,Debit Card,2025-03-20,,80000.00
7,MJ250117,C300117,Female,41,Toys,3,5000000.00,Cash,2025-03-25,,15000000.00
7,MJ250118,C300118,Male,34,Cosmetics,5,450000.00,Cash,2025-03-02,,2250000.00
7,MJ250119,C300119,Female,32,Books,7,220000.00,Credit Card,2025-03-07,,1540000.00
7,MJ250120,C300120,Female,43,Souvenir,3,2800000.00,Credit Card,2025-03-12,,8400000.00
7,MJ250121,C300121,Female,28,Technology,10,5000000.00,Credit Card,2025-03-17,,50000000.00
7,MJ250122,C300122,Male,48,Clothing,8,5000000.00,Credit Card,2025-03-22,,40000000.00
7,MJ250123,C300123,Male,37,Shoes,2,220000.00,Debit Card,2025-03-27,,440000.00
7,MJ250124,C300124,Male,53,Food & Beverage,5,45000.00,Credit Card,2025-03-04,,225000.00
7,MJ250125,C300125,Male,59,Toys,6,1500000.00,Debit Card,2025-03-09,,9000000.00
7,MJ250126,C300126,Male,32,Clothing,8,45000.00,Debit Card,2025-03-14,,360000.00
7,MJ250127,C300127,Male,20,Souvenir,10,45000.00,Debit Card,2025-03-19,,450000.00
7,MJ250128,C300128,Male,48,Books,5,20000.00,Debit Card,2025-03-24,,100000.00
7,MJ250129,C300129,Male,54,Cosmetics,1,1500000.00,Credit Card,2025-03-01,,1500000.00
7,MJ250130,C300130,Female,49,Cosmetics,4,1500000.00,Debit Card,2025-03-06,,6000000.00
7,MJ250131,C300131,Male,66,Books,2,45000.00,Debit Card,2025-03-11,,90000.00
7,MJ250132,C300132,Male,44,Books,4,850000.00,Debit Card,2025-03-16,,3400000.00
7,MJ250133,C300133,Male,36,Cosmetics,2,850000.00,Credit Card,2025-03-21,,1700000.00
7,MJ250134,C300134,Male,34,Clothing,2,850000.00,Credit Card,2025-03-26,,1700000.00
7,MJ250135,C300135,Female,31,Technology,4,5000000.00,Cash,2025-03-03,,20000000.00
7,MJ250136,C300136,Female,57,Shoes,6,70000.00,Credit Card,2025-03-08,,420000.00
7,MJ250137,C300137,Female,26,Cosmetics,1,125000.00,Cash,2025-03-13,,125000.00
7,MJ250138,C300138,Female,38,Cosmetics,8,1500000.00,Debit Card,2025-03-18,,12000000.00
7,MJ250139,C300139,Female,47,Clothing,3,1500000.00,Debit Card,2025-03-23,,4500000.00
7,MJ250140,C300140,Male,28,Food & Beverage,2,220000.00,Credit Card,2025-03-28,,440000.00
7,MJ250141,C300141,Female,20,Cosmetics,4,2800000.00,Cash,2025-03-05,,11200000.00
7,MJ250142,C300142,Female,27,Toys,9,850000.00,Debit Card,2025-03-10,,7650000.00
7,MJ250143,C300143,Male,62,Toys,3,5000000.00,Cash,2025-03-15,,15000000.00
7,MJ250144,C300144,Male,28,Books,5,125000.00,Credit Card,2025-03-20,,625000.00
7,MJ250145,C300145,Female,29,Technology,4,5000000.00,Cash,2025-03-25,,20000000.00
7,MJ250146,C300146,Male,58,Clothing,3,20000.00,Cash,2025-03-02,,60000.00
7,MJ250147,C300147,Male,32,Shoes,10,1500000.00,Cash,2025-03-07,,15000000.00
7,MJ250148,C300148,Male,56,Food & Beverage,2,125000.00,Credit Card,2025-03-12,,250000.00
7,MJ250149,C300149,Male,50,Cosmetics,8,1500000.00,Cash,2025-03-17,,12000000.00
7,MJ250150,C300150,Male,33,Toys,4,850000.00,Debit Card,2025-03-22,,3400000.00
7,MJ250151,C300151,Male,69,Shoes,3,125000.00,Debit Card,2025-04-01,,375000.00
7,MJ250152,C300152,Female,35,Clothing,4,20000.00,Debit Card,2025-04-06,,80000.00
7,MJ250153,C300153,Male,36,Souvenir,9,850000.00,Credit Card,2025-04-11,,7650000.00
7,MJ250154,C300154,Female,26,Cosmetics,4,850000.00,Debit Card,2025-04-16,,3400000.00
7,MJ250155,C300155,Male,46,Cosmetics,2,450000.00,Debit Card,2025-04-21,,900000.00
7,MJ250156,C300156,Male,33,Shoes,6,220000.00,Credit Card,2025-04-26,,1320000.00
7,MJ250157,C300157,Male,43,Shoes,3,45000.00,Credit Card,2025-04-03,,135000.00
7,MJ250158,C300158,Female,29,Food & Beverage,6,20000.00,Debit Card,2025-04-08,,120000.00
7,MJ250159,C300159,Male,38,Cosmetics,10,220000.00,Credit Card,2025-04-13,,2200000.00
7,MJ250160,C300160,Male,65,Books,6,45000.00,Credit Card,2025-04-18,,270000.00
7,MJ250161,C300161,Male,42,Cosmetics,4,220000.00,Credit Card,2025-04-23,,880000.00
7,MJ250162,C300162,Male,31,Souvenir,8,20000.00,Cash,2025-04-28,,160000.00
7,MJ250163,C300163,Female,59,Books,1,5000000.00,Cash,2025-04-05,,5000000.00
7,MJ250164,C300164,Female,47,Souvenir,1,220000.00,Credit Card,2025-04-10,,220000.00
7,MJ250165,C300165,Female,44,Cosmetics,10,20000.00,Credit Card,2025-04-15,,200000.00
7,MJ250166,C300166,Female,51,Cosmetics,1,20000.00,Credit Card,2025-04-20,,20000.00
7,MJ250167,C300167,Female,50,Shoes,4,20000.00,Debit Card,2025-04-25,,80000.00
7,MJ250168,C300168,Female,38,Toys,8,1500000.00,Cash,2025-04-02,,12000000.00
7,MJ250169,C300169,Female,54,Clothing,5,5000000.00,Credit Card,2025-04-07,,25000000.00
7,MJ250170,C300170,Female,65,Cosmetics,4,70000.00,Debit Card,2025-04-12,,280000.00
7,MJ250171,C300171,Male,21,Books,9,450000.00,Cash,2025-04-17,,4050000.00
7,MJ250172,C300172,Female,64,Books,9,45000.00,Cash,2025-04-22,,405000.00
7,MJ250173,C300173,Male,68,Shoes,5,5000000.00,Cash,2025-04-27,,25000000.00
7,MJ250174,C300174,Female,41,Books,10,1500000.00,Credit Card,2025-04-04,,15000000.00
7,MJ250175,C300175,Female,25,Souvenir,8,125000.00,Cash,2025-04-09,,1000000.00
7,MJ250176,C300176,Female,57,Clothing,4,850000.00,Cash,2025-04-14,,3400000.00
7,MJ250177,C300177,Female,37,Clothing,6,125000.00,Cash,2025-04-19,,750000.00
7,MJ250178,C300178,Male,62,Food & Beverage,1,1500000.00,Credit Card,2025-04-24,,1500000.00
7,MJ250179,C300179,Female,27,Toys,10,450000.00,Debit Card,2025-04-01,,4500000.00
7,MJ250180,C300180,Female,61,Cosmetics,1,20000.00,Debit Card,2025-04-06,,20000.00
7,MJ250181,C300181,Female,57,Shoes,9,2800000.00,Cash,2025-04-11,,25200000.00
7,MJ250182,C300182,Female,67,Souvenir,7,2800000.00,Cash,2025-04-16,,19600000.00
7,MJ250183,C300183,Male,58,Cosmetics,5,125000.00,Credit Card,2025-04-21,,625000.00
7,MJ250184,C300184,Male,48,Souvenir,10,1500000.00,Cash,2025-04-26,,15000000.00
7,MJ250185,C300185,Male,52,Toys,6,850000.00,Cash,2025-04-03,,5100000.00
7,MJ250186,C300186,Female,41,Technology,1,45000.00,Credit Card,2025-04-08,,45000.00
7,MJ250187,C300187,Male,32,Souvenir,5,45000.00,Credit Card,2025-04-13,,225000.00
7,MJ250188,C300188,Female,38,Souvenir,7,5000000.00,Cash,2025-04-18,,35000000.00
7,MJ250189,C300189,Female,46,Books,4,450000.00,Cash,2025-04-23,,1800000.00
7,MJ250190,C300190,Male,56,Books,9,220000.00,Debit Card,2025-04-28,,1980000.00
7,MJ250191,C300191,Male,70,Clothing,3,5000000.00,Debit Card,2025-04-05,,15000000.00
7,MJ250192,C300192,Female,20,Toys,7,1500000.00,Debit Card,2025-04-10,,10500000.00
7,MJ250193,C300193,Male,51,Toys,10,45000.00,Cash,2025-04-15,,450000.00
7,MJ250194,C300194,Male,51,Clothing,6,5000000.00,Debit Card,2025-04-20,,30000000.00
7,MJ250195,C300195,Female,43,Toys,9,450000.00,Cash,2025-04-25,,4050000.00
7,MJ250196,C300196,Male,19,Technology,4,5000000.00,Debit Card,2025-04-02,,20000000.00
7,MJ250197,C300197,Male,56,Clothing,2,850000.00,Debit Card,2025-04-07,,1700000.00
7,MJ250198,C300198,Male,23,Clothing,7,125000.00,Credit Card,2025-04-12,,875000.00
7,MJ250199,C300199,Male,25,Food & Beverage,1,45000.00,Cash,2025-04-17,,45000.00
7,MJ250200,C300200,Female,35,Food & Beverage,3,125000.00,Cash,2025-04-22,,375000.00
7,MJ250201,C300201,Male,56,Souvenir,6,1500000.00,Cash,2025-05-01,,9000000.00
7,MJ250202,C300202,Male,55,Cosmetics,6,850000.00,Cash,2025-05-06,,5100000.00
7,MJ250203,C300203,Male,39,Technology,7,5000000.00,Credit Card,2025-05-11,,35000000.00
7,MJ250204,C300204,Male,56,Souvenir,5,5000000.00,Cash,2025-05-16,,25000000.00
7,MJ250205,C300205,Male,62,Shoes,8,850000.00,Debit Card,2025-05-21,,6800000.00
7,MJ250206,C300206,Female,24,Technology,10,220000.00,Debit Card,2025-05-26,,2200000.00
7,MJ250207,C300207,Female,39,Food & Beverage,2,220000.00,Cash,2025-05-03,,440000.00
7,MJ250208,C300208,Male,53,Souvenir,3,5000000.00,Debit Card,2025-05-08,,15000000.00
7,MJ250209,C300209,Female,18,Toys,2,125000.00,Credit Card,2025-05-13,,250000.00
7,MJ250210,C300210,Female,26,Books,4,2800000.00,Debit Card,2025-05-18,,11200000.00
7,MJ250211,C300211,Female,51,Toys,9,20000.00,Debit Card,2025-05-23,,180000.00
7,MJ250212,C300212,Female,63,Souvenir,8,850000.00,Debit Card,2025-05-28,,6800000.00
7,MJ250213,C300213,Male,25,Cosmetics,7,850000.00,Debit Card,2025-05-05,,5950000.00
7,MJ250214,C300214,Female,43,Books,5,70000.00,Credit Card,2025-05-10,,350000.00
7,MJ250215,C300215,Female,37,Technology,1,5000000.00,Credit Card,2025-05-15,,5000000.00
7,MJ250216,C300216,Male,31,Technology,4,2800000.00,Cash,2025-05-20,,11200000.00
7,MJ250217,C300217,Female,56,Technology,1,2800000.00,Cash,2025-05-25,,2800000.00
7,MJ250218,C300218,Female,60,Shoes,9,1500000.00,Cash,2025-05-02,,13500000.00
7,MJ250219,C300219,Male,58,Books,5,220000.00,Credit Card,2025-05-07,,1100000.00
7,MJ250220,C300220,Female,55,Technology,7,850000.00,Cash,2025-05-12,,5950000.00
7,MJ250221,C300221,Female,64,Books,7,45000.00,Credit Card,2025-05-17,,315000.00
7,MJ250222,C300222,Female,34,Toys,2,850000.00,Credit Card,2025-05-22,,1700000.00
7,MJ250223,C300223,Female,44,Toys,5,70000.00,Debit Card,2025-05-27,,350000.00
7,MJ250224,C300224,Female,28,Toys,5,45000.00,Credit Card,2025-05-04,,225000.00
7,MJ250225,C300225,Male,46,Shoes,6,70000.00,Cash,2025-05-09,,420000.00
7,MJ250226,C300226,Male,45,Technology,7,45000.00,Debit Card,2025-05-14,,315000.00
7,MJ250227,C300227,Female,69,Food & Beverage,2,2800000.00,Credit Card,2025-05-19,,5600000.00
7,MJ250228,C300228,Male,55,Souvenir,1,450000.00,Cash,2025-05-24,,450000.00
7,MJ250229,C300229,Female,45,Food & Beverage,6,220000.00,Cash,2025-05-01,,1320000.00
7,MJ250230,C300230,Female,49,Technology,8,5000000.00,Credit Card,2025-05-06,,40000000.00
7,MJ250231,C300231,Male,60,Books,8,220000.00,Debit Card,2025-05-11,,1760000.00
7,MJ250232,C300232,Female,53,Food & Beverage,10,20000.00,Credit Card,2025-05-16,,200000.00
7,MJ250233,C300233,Male,43,Cosmetics,5,2800000.00,Cash,2025-05-21,,14000000.00
7,MJ250234,C300234,Female,30,Toys,3,1500000.00,Debit Card,2025-05-26,,4500000.00
7,MJ250235,C300235,Male,20,Toys,3,125000.00,Debit Card,2025-05-03,,375000.00
7,MJ250236,C300236,Female,22,Technology,5,1500000.00,Cash,2025-05-08,,7500000.00
7,MJ250237,C300237,Female,53,Shoes,8,70000.00,Credit Card,2025-05-13,,560000.00
7,MJ250238,C300238,Male,49,Clothing,5,125000.00,Cash,2025-05-18,,625000.00
7,MJ250239,C300239,Female,40,Clothing,4,2800000.00,Debit Card,2025-05-23,,11200000.00
7,MJ250240,C300240,Male,18,Souvenir,8,1500000.00,Debit Card,2025-05-28,,12000000.00
7,MJ250241,C300241,Female,32,Toys,10,70000.00,Cash,2025-05-05,,700000.00
7,MJ250242,C300242,Female,25,Food & Beverage,1,2800000.00,Debit Card,2025-05-10,,2800000.00
7,MJ250243,C300243,Female,67,Cosmetics,9,125000.00,Credit Card,2025-05-15,,1125000.00
7,MJ250244,C300244,Female,45,Technology,2,45000.00,Credit Card,2025-05-20,,90000.00
7,MJ250245,C300245,Female,49,Toys,4,850000.00,Debit Card,2025-05-25,,3400000.00
7,MJ250246,C300246,Female,34,Souvenir,9,2800000.00,Cash,2025-05-02,,25200000.00
7,MJ250247,C300247,Male,64,Toys,5,220000.00,Cash,2025-05-07,,1100000.00
7,MJ250248,C300248,Male,47,Food & Beverage,10,125000.00,Debit Card,2025-05-12,,1250000.00
7,MJ250249,C300249,Male,30,Food & Beverage,5,850000.00,Credit Card,2025-05-17,,4250000.00
7,MJ250250,C300250,Female,37,Cosmetics,5,1500000.00,Cash,2025-05-22,,7500000.00
7,MJ250251,C300251,Female,50,Toys,10,45000.00,Debit Card,2025-06-01,,450000.00
7,MJ250252,C300252,Male,21,Toys,10,20000.00,Debit Card,2025-06-06,,200000.00
7,MJ250253,C300253,Female,48,Technology,7,70000.00,Credit Card,2025-06-11,,490000.00
7,MJ250254,C300254,Male,27,Books,4,1500000.00,Debit Card,2025-06-16,,6000000.00
7,MJ250255,C300255,Male,59,Toys,1,850000.00,Debit Card,2025-06-21,,850000.00
7,MJ250256,C300256,Male,54,Technology,2,220000.00,Debit Card,2025-06-26,,440000.00
7,MJ250257,C300257,Male,39,Food & Beverage,7,5000000.00,Credit Card,2025-06-03,,35000000.00
7,MJ250258,C300258,Male,55,Technology,8,220000.00,Credit Card,2025-06-08,,1760000.00
7,MJ250259,C300259,Male,42,Books,5,850000.00,Debit Card,2025-06-13,,4250000.00
7,MJ250260,C300260,Male,49,Food & Beverage,8,2800000.00,Debit Card,2025-06-18,,22400000.00
7,MJ250261,C300261,Male,70,Food & Beverage,6,125000.00,Credit Card,2025-06-23,,750000.00
7,MJ250262,C300262,Female,65,Shoes,8,450000.00,Credit Card,2025-06-28,,3600000.00
7,MJ250263,C300263,Female,34,Shoes,7,220000.00,Cash,2025-06-05,,1540000.00
7,MJ250264,C300264,Female,26,Cosmetics,5,850000.00,Cash,2025-06-10,,4250000.00
7,MJ250265,C300265,Male,55,Shoes,5,45000.00,Debit Card,2025-06-15,,225000.00
7,MJ250266,C300266,Female,23,Clothing,9,45000.00,Debit Card,2025-06-20,,405000.00
7,MJ250267,C300267,Female,56,Toys,1,45000.00,Debit Card,2025-06-25,,45000.00
7,MJ250268,C300268,Female,22,Toys,1,850000.00,Credit Card,2025-06-02,,850000.00
7,MJ250269,C300269,Male,55,Food & Beverage,2,850000.00,Credit Card,2025-06-07,,1700000.00
7,MJ250270,C300270,Female,25,Souvenir,4,70000.00,Credit Card,2025-06-12,,280000.00
7,MJ250271,C300271,Male,47,Clothing,3,450000.00,Cash,2025-06-17,,1350000.00
7,MJ250272,C300272,Female,41,Books,9,5000000.00,Credit Card,2025-06-22,,45000000.00
7,MJ250273,C300273,Male,51,Cosmetics,4,20000.00,Debit Card,2025-06-27,,80000.00
7,MJ250274,C300274,Male,53,Souvenir,7,20000.00,Credit Card,2025-06-04,,140000.00
7,MJ250275,C300275,Female,54,Toys,1,125000.00,Debit Card,2025-06-09,,125000.00
7,MJ250276,C300276,Female,70,Books,7,1500000.00,Cash,2025-06-14,,10500000.00
7,MJ250277,C300277,Female,52,Food & Beverage,3,125000.00,Cash,2025-06-19,,375000.00
7,MJ250278,C300278,Female,45,Technology,5,220000.00,Credit Card,2025-06-24,,1100000.00
7,MJ250279,C300279,Male,30,Cosmetics,6,220000.00,Credit Card,2025-06-01,,1320000.00
7,MJ250280,C300280,Male,56,Toys,2,20000.00,Cash,2025-06-06,,40000.00
7,MJ250281,C300281,Male,34,Technology,9,125000.00,Credit Card,2025-06-11,,1125000.00
7,MJ250282,C300282,Male,44,Toys,5,5000000.00,Debit Card,2025-06-16,,25000000.00
7,MJ250283,C300283,Male,59,Clothing,3,45000.00,Debit Card,2025-06-21,,135000.00
7,MJ250284,C300284,Male,64,Toys,3,2800000.00,Credit Card,2025-06-26,,8400000.00
7,MJ250285,C300285,Female,56,Shoes,10,450000.00,Credit Card,2025-06-03,,4500000.00
7,MJ250286,C300286,Female,41,Toys,6,125000.00,Debit Card,2025-06-08,,750000.00
