branch_id,invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,total_sales
7,MJ24B0039,C400039,Male,48,Toys,4,310000.00,Credit Card,2024-01-16,,1240000.00
7,MJ24B0040,C400040,Male,54,Technology,7,1350000.00,Cash,2024-01-23,,9450000.00
7,MJ24B0041,C400041,Female,46,Books,1,56000.00,Debit Card,2024-01-02,,56000.00
7,MJ24B0042,C400042,Female,22,Technology,11,38000.00,Debit Card,2024-01-09,,418000.00
7,MJ24B0043,C400043,Male,65,Food & Beverage,5,4700000.00,Cash,2024-01-16,,23500000.00
7,MJ24B0044,C400044,Female,36,Food & Beverage,4,22000.00,Debit Card,2024-01-23,,88000.00
7,MJ24B0045,C400045,Male,26,Cosmetics,9,89000.00,Credit Card,2024-01-02,,801000.00
7,MJ24B0046,C400046,Male,30,Technology,4,720000.00,Credit Card,2024-01-09,,2880000.00
7,MJ24B0047,C400047,Male,60,Souvenir,1,89000.00,Cash,2024-01-16,,89000.00
7,MJ24B0048,C400048,Male,68,Souvenir,2,22000.00,Credit Card,2024-01-23,,44000.00
7,MJ24B0049,C400049,Male,30,Shoes,6,720000.00,Cash,2024-01-02,,4320000.00
7,MJ24B0050,C400050,Male,37,Clothing,3,720000.00,Credit Card,2024-01-09,,2160000.00
7,MJ24B0051,C400051,Male,48,Souvenir,6,145000.00,Cash,2024-01-16,,870000.00
7,MJ24B0052,C400052,Female,72,Clothing,6,89000.00,Cash,2024-01-23,,534000.00
7,MJ24B0053,C400053,Female,72,Clothing,9,89000.00,Cash,2024-01-02,,801000.00
7,MJ24B0054,C400054,Female,69,Books,1,145000.00,Cash,2024-01-09,,145000.00
7,MJ24B0055,C400055,Male,60,Shoes,8,2100000.00,Debit Card,2024-01-16,,16800000.00
7,MJ24B0056,C400056,Male,33,Shoes,1,22000.00,Debit Card,2024-01-23,,22000.00
7,MJ24B0057,C400057,Male,50,Souvenir,6,4700000.00,Cash,2024-01-02,,28200000.00
7,MJ24B0058,C400058,Male,63,Cosmetics,4,4700000.00,Cash,2024-01-09,,18800000.00
7,MJ24B0059,C400059,Male,69,Food & Beverage,2,145000.00,Credit Card,2024-01-16,,290000.00
7,MJ24B0060,C400060,Female,26,Food & Beverage,12,22000.00,Debit Card,2024-01-23,,264000.00
7,MJ24B0061,C400061,Male,72,Technology,7,720000.00,Cash,2024-02-03,,5040000.00
7,MJ24B0062,C400062,Female,22,Technology,8,89000.00,Cash,2024-02-10,,712000.00
7,MJ24B0063,C400063,Male,57,Food & Beverage,10,2100000.00,Cash,2024-02-17,,21000000.00
7,MJ24B0064,C400064,Male,60,Cosmetics,11,720000.00,Debit Card,2024-02-24,,7920000.00
7,MJ24B0065,C400065,Male,52,Technology,3,2100000.00,Credit Card,2024-02-03,,6300000.00
7,MJ24B0066,C400066,Female,19,Souvenir,2,145000.00,Debit Card,2024-02-10,,290000.00
7,MJ24B0067,C400067,Male,45,Clothing,12,89000.00,Cash,2024-02-17,,1068000.00
7,MJ24B0068,C400068,Female,50,Technology,10,145000.00,Cash,2024-02-24,,1450000.00
7,MJ24B0069,C400069,Female,57,Books,8,89000.00,Debit Card,2024-02-03,,712000.00
7,MJ24B0070,C400070,Male,18,Shoes,1,310000.00,Debit Card,2024-02-10,,310000.00
7,MJ24B0071,C400071,Female,30,Books,2,145000.00,Credit Card,2024-02-17,,290000.00
7,MJ24B0072,C400072,Male,42,Books,8,4700000.00,Debit Card,2024-02-24,,37600000.00
7,MJ24B0073,C400073,Male,20,Toys,2,720000.00,Credit Card,2024-02-03,,1440000.00
7,MJ24B0074,C400074,Male,42,Toys,5,38000.00,Debit Card,2024-02-10,,190000.00
7,MJ24B0075,C400075,Male,48,Shoes,10,4700000.00,Credit Card,2024-02-17,,47000000.00
7,MJ24B0076,C400076,Female,53,Shoes,11,1350000.00,Cash,2024-02-24,,14850000.00
7,MJ24B0077,C400077,Female,47,Books,7,4700000.00,Credit Card,2024-02-03,,32900000.00
7,MJ24B0078,C400078,Male,35,Technology,9,1350000.00,Debit Card,2024-02-10,,12150000.00
7,MJ24B0079,C400079,Female,71,Clothing,2,89000.00,Cash,2024-02-17,,178000.00
7,MJ24B0080,C400080,Female,49,Shoes,9,22000.00,Cash,2024-02-24,,198000.00
7,MJ24B0081,C400081,Male,57,Technology,7,56000.00,Credit Card,2024-02-03,,392000.00
7,MJ24B0082,C400082,Male,45,Clothing,9,310000.00,Cash,2024-02-10,,2790000.00
7,MJ24B0083,C400083,Male,27,Clothing,9,38000.00,Cash,2024-02-17,,342000.00
7,MJ24B0084,C400084,Male,35,Technology,5,720000.00,Debit Card,2024-02-24,,3600000.00
7,MJ24B0085,C400085,Female,70,Technology,9,145000.00,Credit Card,2024-02-03,,1305000.00
7,MJ24B0086,C400086,Male,28,Books,10,1350000.00,Debit Card,2024-02-10,,13500000.00
7,MJ24B0087,C400087,Male,37,Toys,12,4700000.00,Debit Card,2024-02-17,,56400000.00
7,MJ24B0088,C400088,Female,67,Food & Beverage,7,56000.00,Cash,2024-02-24,,392000.00
7,MJ24B0089,C400089,Male,67,Cosmetics,5,310000.00,Cash,2024-02-03,,1550000.00
7,MJ24B0090,C400090,Male,50,Cosmetics,8,310000.00,Credit Card,2024-02-10,,2480000.00
7,MJ24B0091,C400091,Male,65,Shoes,11,2100000.00,Credit Card,2024-02-17,,23100000.00
7,MJ24B0092,C400092,Female,27,Technology,6,2100000.00,Cash,2024-02-24,,12600000.00
7,MJ24B0093,C400093,Male,35,Technology,1,4700000.00,Credit Card,2024-02-03,,4700000.00
7,MJ24B0094,C400094,Female,23,Technology,2,720000.00,Credit Card,2024-02-10,,1440000.00
7,MJ24B0095,C400095,Male,71,Food & Beverage,5,22000.00,Cash,2024-02-17,,110000.00
7,MJ24B0096,C400096,Male,28,Technology,9,310000.00,Credit Card,2024-02-24,,2790000.00
7,MJ24B0097,C400097,Male,60,Shoes,7,4700000.00,Cash,2024-02-03,,32900000.00
7,MJ24B0098,C400098,Male,51,Cosmetics,8,89000.00,Debit Card,2024-02-10,,712000.00
7,MJ24B0099,C400099,Female,59,Cosmetics,6,89000.00,Debit Card,2024-02-17,,534000.00
7,MJ24B0100,C400100,Male,56,Cosmetics,9,4700000.00,Credit Card,2024-02-24,,42300000.00
7,MJ24B0101,C400101,Male,40,Food & Beverage,4,56000.00,Credit Card,2024-02-03,,224000.00
7,MJ24B0102,C400102,Female,75,Souvenir,5,1350000.00,Credit Card,2024-02-10,,6750000.00
7,MJ24B0103,C400103,Female,19,Technology,10,89000.00,Cash,2024-02-17,,890000.00
7,MJ24B0104,C400104,Male,19,Toys,8,720000.00,Debit Card,2024-02-24,,5760000.00
7,MJ24B0105,C400105,Female,45,Toys,6,1350000.00,Cash,2024-02-03,,8100000.00
7,MJ24B0106,C400106,Female,20,Food & Beverage,2,56000.00,Cash,2024-02-10,,112000.00
7,MJ24B0107,C400107,Male,56,Technology,7,56000.00,Cash,2024-02-17,,392000.00
7,MJ24B0108,C400108,Male,29,Clothing,3,22000.00,Cash,2024-02-24,,66000.00
7,MJ24B0109,C400109,Female,58,Technology,11,720000.00,Credit Card,2024-02-03,,7920000.00
7,MJ24B0110,C400110,Male,18,Food & Beverage,3,22000.00,Cash,2024-02-10,,66000.00
7,MJ24B0111,C400111,Female,48,Food & Beverage,4,4700000.00,Credit Card,2024-02-17,,18800000.00
7,MJ24B0112,C400112,Male,21,Shoes,3,310000.00,Cash,2024-02-24,,930000.00
7,MJ24B0113,C400113,Female,63,Toys,11,1350000.00,Debit Card,2024-02-03,,14850000.00
7,MJ24B0114,C400114,Female,49,Souvenir,3,89000.00,Cash,2024-02-10,,267000.00
7,MJ24B0115,C400115,Female,66,Cosmetics,9,4700000.00,Credit Card,2024-02-17,,42300000.00
7,MJ24B0116,C400116,Female,41,Cosmetics,6,38000.00,Cash,2024-02-24,,228000.00
7,MJ24B0117,C400117,Male,59,Toys,2,1350000.00,Debit Card,2024-02-03,,2700000.00
7,MJ24B0118,C400118,Female,64,Toys,6,89000.00,Credit Card,2024-02-10,,534000.00
7,MJ24B0119,C400119,Female,41,Books,5,89000.00,Debit Card,2024-02-17,,445000.00
7,MJ24B0120,C400120,Female,66,Technology,7,22000.00,Debit Card,2024-02-24,,154000.00
7,MJ24B0121,C400121,Male,49,Toys,6,38000.00,Cash,2024-03-04,,228000.00
7,MJ24B0122,C400122,Female,33,Toys,8,145000.00,Credit Card,2024-03-11,,1160000.00
7,MJ24B0123,C400123,Female,46,Food & Beverage,4,310000.00,Debit Card,2024-03-18,,1240000.00
7,MJ24B0124,C400124,Female,75,Shoes,5,89000.00,Cash,2024-03-25,,445000.00
7,MJ24B0125,C400125,Male,47,Food & Beverage,12,145000.00,Credit Card,2024-03-04,,1740000.00
7,MJ24B0126,C400126,Male,20,Food & Beverage,12,145000.00,Debit Card,2024-03-11,,1740000.00
7,MJ24B0127,C400127,Female,24,Technology,6,1350000.00,Cash,2024-03-18,,8100000.00
7,MJ24B0128,C400128,Female,71,Cosmetics,4,310000.00,Debit Card,2024-03-25,,1240000.00
7,MJ24B0129,C400129,Female,56,Souvenir,8,1350000.00,Cash,2024-03-04,,10800000.00
7,MJ24B0130,C400130,Male,58,Technology,6,1350000.00,Debit Card,2024-03-11,,8100000.00
7,MJ24B0131,C400131,Male,67,Shoes,12,56000.00,Debit Card,2024-03-18,,672000.00
7,MJ24B0132,C400132,Male,59,Technology,11,145000.00,Cash,2024-03-25,,1595000.00
7,MJ24B0133,C400133,Male,28,Toys,10,56000.00,Credit Card,2024-03-04,,560000.00
7,MJ24B0134,C400134,Female,48,Food & Beverage,8,310000.00,Cash,2024-03-11,,2480000.00
7,MJ24B0135,C400135,Male,26,Clothing,8,310000.00,Credit Card,2024-03-18,,2480000.00
7,MJ24B0136,C400136,Male,75,Food & Beverage,7,22000.00,Debit Card,2024-03-25,,154000.00
7,MJ24B0137,C400137,Female,62,Toys,8,310000.00,Credit Card,2024-03-04,,2480000.00
7,MJ24B0138,C400138,Male,43,Books,2,22000.00,Cash,2024-03-11,,44000.00
7,MJ24B0139,C400139,Female,36,Toys,2,22000.00,Credit Card,2024-03-18,,44000.00
7,MJ24B0140,C400140,Female,53,Clothing,2,22000.00,Credit Card,2024-03-25,,44000.00
7,MJ24B0141,C400141,Male,51,Food & Beverage,12,2100000.00,Debit Card,2024-03-04,,25200000.00
7,MJ24B0142,C400142,Male,65,Cosmetics,12,89000.00,Debit Card,2024-03-11,,1068000.00
7,MJ24B0143,C400143,Female,33,Shoes,8,89000.00,Debit Card,2024-03-18,,712000.00
7,MJ24B0144,C400144,Female,44,Toys,2,4700000.00,Cash,2024-03-25,,9400000.00
7,MJ24B0145,C400145,Male,71,Technology,11,2100000.00,Debit Card,2024-03-04,,23100000.00
7,MJ24B0146,C400146,Female,58,Souvenir,11,720000.00,Debit Card,2024-03-11,,7920000.00
7,MJ24B0147,C400147,Female,55,Books,7,56000.00,Cash,2024-03-18,,392000.00
7,MJ24B0148,C400148,Female,65,Books,3,22000.00,Cash,2024-03-25,,66000.00
7,MJ24B0149,C400149,Male,66,Technology,1,2100000.00,Cash,2024-03-04,,2100000.00
7,MJ24B0150,C400150,Female,18,Shoes,10,56000.00,Cash,2024-03-11,,560000.00
7,MJ24B0151,C400151,Female,50,Technology,8,2100000.00,Cash,2024-03-18,,16800000.00
7,MJ24B0152,C400152,Female,27,Technology,6,89000.00,Debit Card,2024-03-25,,534000.00
7,MJ24B0153,C400153,Male,37,Toys,7,1350000.00,Credit Card,2024-03-04,,9450000.00
7,MJ24B0154,C400154,Male,32,Souvenir,12,38000.00,Credit Card,2024-03-11,,456000.00
7,MJ24B0155,C400155,Male,21,Food & Beverage,8,38000.00,Credit Card,2024-03-18,,304000.00
7,MJ24B0156,C400156,Male,19,Shoes,10,2100000.00,Credit Card,2024-03-25,,21000000.00
7,MJ24B0157,C400157,Female,56,Technology,10,2100000.00,Credit Card,2024-03-04,,21000000.00
7,MJ24B0158,C400158,Male,34,Technology,10,145000.00,Cash,2024-03-11,,1450000.00
7,MJ24B0159,C400159,Female,37,Cosmetics,9,56000.00,Debit Card,2024-03-18,,504000.00
7,MJ24B0160,C400160,Female,74,Cosmetics,9,2100000.00,Cash,2024-03-25,,18900000.00
7,MJ24B0161,C400161,Female,20,Souvenir,3,145000.00,Cash,2024-03-04,,435000.00
7,MJ24B0162,C400162,Female,20,Souvenir,6,56000.00,Credit Card,2024-03-11,,336000.00
7,MJ24B0163,C400163,Female,70,Technology,4,4700000.00,Cash,2024-03-18,,18800000.00
7,MJ24B0164,C400164,Male,74,Cosmetics,4,89000.00,Debit Card,2024-03-25,,356000.00
7,MJ24B0165,C400165,Male,55,Souvenir,6,720000.00,Debit Card,2024-03-04,,4320000.00
7,MJ24B0166,C400166,Male,64,Clothing,2,56000.00,Cash,2024-03-11,,112000.00
7,MJ24B0167,C400167,Male,36,Food & Beverage,1,1350000.00,Debit Card,2024-03-18,,1350000.00
7,MJ24B0168,C400168,Female,63,Toys,10,1350000.00,Debit Card,2024-03-25,,13500000.00
7,MJ24B0169,C400169,Female,75,Shoes,5,89000.00,Debit Card,2024-03-04,,445000.00
7,MJ24B0170,C400170,Male,24,Food & Beverage,10,38000.00,Cash,2024-03-11,,380000.00
7,MJ24B0171,C400171,Male,28,Books,3,89000.00,Credit Card,2024-03-18,,267000.00
7,MJ24B0172,C400172,Male,47,Books,3,2100000.00,Cash,2024-03-25,,6300000.00
7,MJ24B0173,C400173,Female,22,Toys,1,2100000.00,Cash,2024-03-04,,2100000.00
7,MJ24B0174,C400174,Male,61,Cosmetics,5,310000.00,Cash,2024-03-11,,1550000.00
7,MJ24B0175,C400175,Male,29,Books,7,56000.00,Cash,2024-03-18,,392000.00
7,MJ24B0176,C400176,Male,39,Books,12,2100000.00,Debit Card,2024-03-25,,25200000.00
7,MJ24B0177,C400177,Female,60,Technology,7,2100000.00,Credit Card,2024-03-04,,14700000.00
7,MJ24B0178,C400178,Male,40,Technology,11,89000.00,Credit Card,2024-03-11,,979000.00
7,MJ24B0179,C400179,Male,38,Food & Beverage,11,22000.00,Cash,2024-03-18,,242000.00
7,MJ24B0180,C400180,Female,52,Clothing,10,310000.00,Debit Card,2024-03-25,,3100000.00
7,MJ24B0181,C400181,Female,69,Clothing,11,310000.00,Credit Card,2024-04-05,,3410000.00
7,MJ24B0182,C400182,Male,63,Food & Beverage,12,38000.00,Credit Card,2024-04-12,,456000.00
7,MJ24B0183,C400183,Male,70,Technology,9,38000.00,Debit Card,2024-04-19,,342000.00
7,MJ24B0184,C400184,Female,29,Clothing,12,720000.00,Credit Card,2024-04-26,,8640000.00
7,MJ24B0185,C400185,Female,70,Souvenir,4,22000.00,Cash,2024-04-05,,88000.00
7,MJ24B0186,C400186,Female,64,Toys,2,1350000.00,Cash,2024-04-12,,2700000.00
7,MJ24B0187,C400187,Male,28,Toys,6,38000.00,Cash,2024-04-19,,228000.00
7,MJ24B0188,C400188,Male,44,Souvenir,7,89000.00,Debit Card,2024-04-26,,623000.00
7,MJ24B0189,C400189,Female,66,Food & Beverage,3,145000.00,Cash,2024-04-05,,435000.00
7,MJ24B0190,C400190,Female,33,Clothing,10,1350000.00,Cash,2024-04-12,,13500000.00
7,MJ24B0191,C400191,Male,32,Souvenir,5,4700000.00,Cash,2024-04-19,,23500000.00
7,MJ24B0192,C400192,Male,35,Shoes,1,2100000.00,Credit Card,2024-04-26,,2100000.00
7,MJ24B0193,C400193,Male,67,Shoes,5,4700000.00,Credit Card,2024-04-05,,23500000.00
7,MJ24B0194,C400194,Female,72,Books,7,145000.00,Cash,2024-04-12,,1015000.00
7,MJ24B0195,C400195,Female,27,Technology,10,720000.00,Cash,2024-04-19,,7200000.00
7,MJ24B0196,C400196,Male,65,Shoes,5,720000.00,Debit Card,2024-04-26,,3600000.00
7,MJ24B0197,C400197,Male,62,Technology,8,89000.00,Cash,2024-04-05,,712000.00
7,MJ24B0198,C400198,Male,48,Books,4,720000.00,Credit Card,2024-04-12,,2880000.00
7,MJ24B0199,C400199,Male,36,Food & Beverage,8,4700000.00,Cash,2024-04-19,,37600000.00
7,MJ24B0200,C400200,Female,23,Technology,12,720000.00,Cash,2024-04-26,,8640000.00
7,MJ24B0201,C400201,Female,26,Souvenir,9,38000.00,Debit Card,2024-04-05,,342000.00
7,MJ24B0202,C400202,Female,61,Clothing,11,310000.00,Debit Card,2024-04-12,,3410000.00
7,MJ24B0203,C400203,Male,45,Clothing,7,1350000.00,Debit Card,2024-04-19,,9450000.00
7,MJ24B0204,C400204,Male,38,Cosmetics,12,89000.00,Debit Card,2024-04-26,,1068000.00
7,MJ24B0205,C400205,Female,74,Cosmetics,7,720000.00,Credit Card,2024-04-05,,5040000.00
7,MJ24B0206,C400206,Female,72,Books,3,310000.00,Cash,2024-04-12,,930000.00
7,MJ24B0207,C400207,Female,55,Books,7,310000.00,Cash,2024-04-19,,2170000.00
7,MJ24B0208,C400208,Male,21,Toys,5,56000.00,Debit Card,2024-04-26,,280000.00
7,MJ24B0209,C400209,Male,50,Books,4,4700000.00,Cash,2024-04-05,,18800000.00
7,MJ24B0210,C400210,Male,33,Clothing,11,720000.00,Cash,2024-04-12,,7920000.00
7,MJ24B0211,C400211,Female,23,Food & Beverage,10,22000.00,Debit Card,2024-04-19,,220000.00
7,MJ24B0212,C400212,Male,32,Cosmetics,8,22000.00,Credit Card,2024-04-26,,176000.00
7,MJ24B0213,C400213,Male,64,Books,4,145000.00,Credit Card,2024-04-05,,580000.00
7,MJ24B0214,C400214,Female,33,Toys,9,2100000.00,Debit Card,2024-04-12,,18900000.00
7,MJ24B0215,C400215,Male,36,Cosmetics,8,2100000.00,Credit Card,2024-04-19,,16800000.00
7,MJ24B0216,C400216,Male,36,Clothing,1,145000.00,Debit Card,2024-04-26,,145000.00
7,MJ24B0217,C400217,Female,38,Food & Beverage,8,720000.00,Cash,2024-04-05,,5760000.00
7,MJ24B0218,C400218,Female,65,Souvenir,10,89000.00,Cash,2024-04-12,,890000.00
7,MJ24B0219,C400219,Male,65,Souvenir,12,145000.00,Debit Card,2024-04-19,,1740000.00
7,MJ24B0220,C400220,Male,29,Cosmetics,10,4700000.00,Credit Card,2024-04-26,,47000000.00
7,MJ24B0221,C400221,Male,25,Technology,10,145000.00,Credit Card,2024-04-05,,1450000.00
7,MJ24B0222,C400222,Female,28,Toys,6,56000.00,Credit Card,2024-04-12,,336000.00
7,MJ24B0223,C400223,Male,55,Souvenir,5,89000.00,Credit Card,2024-04-19,,445000.00
7,MJ24B0224,C400224,Female,35,Cosmetics,9,720000.00,Debit Card,2024-04-26,,6480000.00
7,MJ24B0225,C400225,Male,43,Shoes,7,720000.00,Cash,2024-04-05,,5040000.00
7,MJ24B0226,C400226,Female,57,Souvenir,2,2100000.00,Cash,2024-04-12,,4200000.00
7,MJ24B0227,C400227,Male,63,Toys,12,720000.00,Cash,2024-04-19,,8640000.00
7,MJ24B0228,C400228,Male,29,Souvenir,10,38000.00,Debit Card,2024-04-26,,380000.00
7,MJ24B0229,C400229,Female,51,Toys,9,310000.00,Cash,2024-04-05,,2790000.00
7,MJ24B0230,C400230,Male,64,Technology,9,720000.00,Credit Card,2024-04-12,,6480000.00
7,MJ24B0231,C400231,Male,58,Cosmetics,12,2100000.00,Credit Card,2024-04-19,,25200000.00
7,MJ24B0232,C400232,Female,21,Clothing,12,89000.00,Debit Card,2024-04-26,,1068000.00
7,MJ24B0233,C400233,Male,57,Technology,4,145000.00,Cash,2024-04-05,,580000.00
7,MJ24B0234,C400234,Male,57,Toys,1,22000.00,Credit Card,2024-04-12,,22000.00
7,MJ24B0235,C400235,Female,49,Shoes,2,89000.00,Debit Card,2024-04-19,,178000.00
7,MJ24B0236,C400236,Male,37,Toys,8,22000.00,Debit Card,2024-04-26,,176000.00
7,MJ24B0237,C400237,Male,34,Books,5,310000.00,Cash,2024-04-05,,1550000.00
7,MJ24B0238,C400238,Male,43,Technology,2,56000.00,Debit Card,2024-04-12,,112000.00
7,MJ24B0239,C400239,Male,66,Technology,7,56000.00,Cash,2024-04-19,,392000.00
7,MJ24B0240,C400240,Male,69,Clothing,11,720000.00,Cash,2024-04-26,,7920000.00
7,MJ24B0241,C400241,Male,54,Technology,11,2100000.00,Credit Card,2024-05-06,,23100000.00
7,MJ24B0242,C400242,Female,56,Books,8,56000.00,Debit Card,2024-05-13,,448000.00
7,MJ24B0243,C400243,Female,47,Cosmetics,10,4700000.00,Debit Card,2024-05-20,,47000000.00
7,MJ24B0244,C400244,Female,34,Cosmetics,12,1350000.00,Cash,2024-05-27,,16200000.00
7,MJ24B0245,C400245,Male,56,Shoes,5,1350000.00,Debit Card,2024-05-06,,6750000.00
7,MJ24B0246,C400246,Male,63,Toys,12,4700000.00,Cash,2024-05-13,,56400000.00
7,MJ24B0247,C400247,Male,46,Souvenir,5,56000.00,Credit Card,2024-05-20,,280000.00
7,MJ24B0248,C400248,Male,68,Food & Beverage,5,89000.00,Debit Card,2024-05-27,,445000.00
7,MJ24B0249,C400249,Female,38,Food & Beverage,5,38000.00,Credit Card,2024-05-06,,190000.00
7,MJ24B0250,C400250,Female,56,Clothing,1,145000.00,Credit Card,2024-05-13,,145000.00
7,MJ24B0251,C400251,Male,30,Clothing,12,4700000.00,Cash,2024-05-20,,56400000.00
7,MJ24B0252,C400252,Male,42,Toys,7,1350000.00,Credit Card,2024-05-27,,9450000.00
7,MJ24B0253,C400253,Female,32,Food & Beverage,4,56000.00,Credit Card,2024-05-06,,224000.00
7,MJ24B0254,C400254,Female,51,Technology,5,1350000.00,Credit Card,2024-05-13,,6750000.00
7,MJ24B0255,C400255,Female,44,Toys,11,22000.00,Debit Card,2024-05-20,,242000.00
7,MJ24B0256,C400256,Male,45,Shoes,7,22000.00,Credit Card,2024-05-27,,154000.00
7,MJ24B0257,C400257,Female,31,Books,8,56000.00,Credit Card,2024-05-06,,448000.00
7,MJ24B0258,C400258,Female,49,Clothing,9,89000.00,Debit Card,2024-05-13,,801000.00
7,MJ24B0259,C400259,Female,18,Toys,10,22000.00,Cash,2024-05-20,,220000.00
7,MJ24B0260,C400260,Male,72,Toys,6,89000.00,Debit Card,2024-05-27,,534000.00
7,MJ24B0261,C400261,Female,52,Toys,3,310000.00,Credit Card,2024-05-06,,930000.00
7,MJ24B0262,C400262,Female,21,Toys,12,145000.00,Debit Card,2024-05-13,,1740000.00
7,MJ24B0263,C400263,Male,55,Shoes,9,720000.00,Debit Card,2024-05-20,,6480000.00
7,MJ24B0264,C400264,Female,75,Shoes,12,56000.00,Debit Card,2024-05-27,,672000.00
7,MJ24B0265,C400265,Female,24,Clothing,7,145000.00,Debit Card,2024-05-06,,1015000.00
7,MJ24B0266,C400266,Female,19,Food & Beverage,4,56000.00,Credit Card,2024-05-13,,224000.00
7,MJ24B0267,C400267,Female,34,Cosmetics,6,4700000.00,Debit Card,2024-05-20,,28200000.00
7,MJ24B0268,C400268,Female,64,Technology,8,89000.00,Debit Card,2024-05-27,,712000.00
7,MJ24B0269,C400269,Male,51,Clothing,5,310000.00,Cash,2024-05-06,,1550000.00
7,MJ24B0270,C400270,Female,31,Cosmetics,9,22000.00,Debit Card,2024-05-13,,198000.00
7,MJ24B0271,C400271,Male,25,Clothing,8,38000.00,Cash,2024-05-20,,304000.00
7,MJ24B0272,C400272,Female,56,Books,4,89000.00,Cash,2024-05-27,,356000.00
7,MJ24B0273,C400273,Female,49,Shoes,3,38000.00,Cash,2024-05-06,,114000.00
7,MJ24B0274,C400274,Female,59,Toys,12,22000.00,Cash,2024-05-13,,264000.00
7,MJ24B0275,C400275,Female,28,Cosmetics,11,22000.00,Credit Card,2024-05-20,,242000.00
7,MJ24B0276,C400276,Female,18,Cosmetics,10,89000.00,Cash,2024-05-27,,890000.00
7,MJ24B0277,C400277,Male,32,Cosmetics,7,2100000.00,Credit Card,2024-05-06,,14700000.00
